data_lancamento,tipo,categoria,subcategoria,descricao,cliente_fornecedor,centro_custo,valor,data_vencimento,data_pagamento,status,conta,ano,mes,mes_nome,trimestre,valor_receita,valor_despesa,resultado,em_aberto,pago_recebido,atrasado,dias_para_pagamento,dias_atraso
2025-12-07,Despesa,Operacional,Software,Licença de software,Fornecedor Atlas,TI,543.92,2025-12-22,2025-12-20,Pago,Conta Digital,2025,12,December,T4,0.0,543.92,-543.92,False,True,False,-2.0,0
2025-12-07,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Comercial,1153.91,2025-12-22,2025-12-22,Pago,Conta Investimento,2025,12,December,T4,0.0,1153.91,-1153.91,False,True,False,0.0,0
2025-12-08,Despesa,Comercial,Marketing,Material institucional,Fornecedor Beta,Comercial,1178.74,2026-01-07,2026-01-06,Pago,Conta Digital,2025,12,December,T4,0.0,1178.74,-1178.74,False,True,False,-1.0,0
2025-12-08,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Prime,Operacional,1787.94,2025-12-13,2025-12-12,Pago,Conta Digital,2025,12,December,T4,0.0,1787.94,-1787.94,False,True,False,-1.0,0
2025-12-08,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Beta,Operacional,575.37,2026-01-07,2026-01-04,Pago,Conta Digital,2025,12,December,T4,0.0,575.37,-575.37,False,True,False,-3.0,0
2025-12-08,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Atlas,RH,862.27,2026-02-06,2026-02-01,Pago,Conta Corrente,2025,12,December,T4,0.0,862.27,-862.27,False,True,False,-5.0,0
2025-12-08,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Gama,Projetos,1358.92,2026-01-22,,Cancelado,Conta Digital,2025,12,December,T4,1358.92,0.0,1358.92,False,False,False,,0
2025-12-08,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Consultoria,9770.06,2025-12-13,,Em Aberto,Conta Investimento,2025,12,December,T4,9770.06,0.0,9770.06,True,False,False,,0
2025-12-09,Despesa,Operacional,Software,Licença de software,Fornecedor Prime,Financeiro,887.64,2025-12-14,,Atrasado,Conta Digital,2025,12,December,T4,0.0,887.64,-887.64,True,False,True,,0
2025-12-10,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,RH,958.26,2025-12-20,2025-12-18,Pago,Conta Investimento,2025,12,December,T4,0.0,958.26,-958.26,False,True,False,-2.0,0
2025-12-10,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Projetos,10199.32,2025-12-20,2025-12-20,Recebido,Conta Digital,2025,12,December,T4,10199.32,0.0,10199.32,False,True,False,0.0,0
2025-12-11,Receita,Serviços,Projetos,Projeto de implantação,Cliente Ômega,Projetos,3158.33,2025-12-31,,Cancelado,Conta Corrente,2025,12,December,T4,3158.33,0.0,3158.33,False,False,False,,0
2025-12-11,Receita,Serviços,Projetos,Projeto de análise,Cliente Alpha,Comercial,3776.61,2025-12-21,2025-12-18,Recebido,Conta Digital,2025,12,December,T4,3776.61,0.0,3776.61,False,True,False,-3.0,0
2025-12-12,Despesa,Comercial,Marketing,Material institucional,Fornecedor Prime,Operacional,529.24,2026-01-11,2026-01-11,Pago,Conta Investimento,2025,12,December,T4,0.0,529.24,-529.24,False,True,False,0.0,0
2025-12-12,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Digital,Administrativo,286.02,2025-12-17,,Em Aberto,Conta Corrente,2025,12,December,T4,0.0,286.02,-286.02,True,False,False,,0
2025-12-12,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Gama,Projetos,6422.06,2025-12-17,2025-12-12,Recebido,Conta Corrente,2025,12,December,T4,6422.06,0.0,6422.06,False,True,False,-5.0,0
2025-12-12,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Gama,Projetos,18705.08,2026-01-01,,Atrasado,Conta Corrente,2025,12,December,T4,18705.08,0.0,18705.08,True,False,True,,0
2025-12-12,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Beta,Comercial,15830.51,2026-01-11,2026-01-06,Recebido,Conta Corrente,2025,12,December,T4,15830.51,0.0,15830.51,False,True,False,-5.0,0
2025-12-12,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Ômega,Consultoria,3653.4,2025-12-27,,Atrasado,Conta Corrente,2025,12,December,T4,3653.4,0.0,3653.4,True,False,True,,0
2025-12-13,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Beta,RH,844.69,2026-01-27,2026-01-24,Pago,Conta Corrente,2025,12,December,T4,0.0,844.69,-844.69,False,True,False,-3.0,0
2025-12-14,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Central,Operacional,2148.3,2025-12-19,2025-12-19,Pago,Conta Corrente,2025,12,December,T4,0.0,2148.3,-2148.3,False,True,False,0.0,0
2025-12-14,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Beta,Operacional,7825.83,2025-12-29,2025-12-27,Pago,Conta Investimento,2025,12,December,T4,0.0,7825.83,-7825.83,False,True,False,-2.0,0
2025-12-14,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Projetos,2430.9,2026-01-13,2026-01-12,Recebido,Conta Investimento,2025,12,December,T4,2430.9,0.0,2430.9,False,True,False,-1.0,0
2025-12-14,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Beta,Comercial,5319.06,2025-12-24,2025-12-23,Recebido,Conta Corrente,2025,12,December,T4,5319.06,0.0,5319.06,False,True,False,-1.0,0
2025-12-15,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Atlas,Financeiro,537.66,2025-12-30,2025-12-28,Pago,Conta Corrente,2025,12,December,T4,0.0,537.66,-537.66,False,True,False,-2.0,0
2025-12-15,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Prime,Financeiro,1325.67,2026-01-14,2026-01-09,Pago,Conta Investimento,2025,12,December,T4,0.0,1325.67,-1325.67,False,True,False,-5.0,0
2025-12-15,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Prime,Comercial,681.39,2025-12-20,2025-12-20,Pago,Conta Digital,2025,12,December,T4,0.0,681.39,-681.39,False,True,False,0.0,0
2025-12-15,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Ômega,Consultoria,8477.59,2026-01-14,2026-01-14,Recebido,Conta Digital,2025,12,December,T4,8477.59,0.0,8477.59,False,True,False,0.0,0
2025-12-15,Receita,Serviços,Projetos,Projeto de análise,Cliente Beta,Consultoria,8048.59,2026-01-29,2026-01-29,Recebido,Conta Investimento,2025,12,December,T4,8048.59,0.0,8048.59,False,True,False,0.0,0
2025-12-16,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Beta,Consultoria,3472.42,2025-12-26,2025-12-23,Recebido,Conta Digital,2025,12,December,T4,3472.42,0.0,3472.42,False,True,False,-3.0,0
2025-12-17,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Prime,RH,21238.34,2025-12-22,2025-12-17,Pago,Conta Digital,2025,12,December,T4,0.0,21238.34,-21238.34,False,True,False,-5.0,0
2025-12-17,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Alpha,Projetos,8868.99,2026-01-06,,Em Aberto,Conta Investimento,2025,12,December,T4,8868.99,0.0,8868.99,True,False,False,,0
2025-12-18,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Projetos,4616.84,2026-01-17,2026-01-15,Recebido,Conta Investimento,2025,12,December,T4,4616.84,0.0,4616.84,False,True,False,-2.0,0
2025-12-18,Receita,Serviços,Projetos,Projeto de análise,Cliente Ômega,Comercial,14086.89,2026-01-02,2025-12-30,Recebido,Conta Digital,2025,12,December,T4,14086.89,0.0,14086.89,False,True,False,-3.0,0
2025-12-20,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Ômega,Comercial,3379.5,2026-01-09,,Atrasado,Conta Corrente,2025,12,December,T4,3379.5,0.0,3379.5,True,False,True,,0
2025-12-21,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Gama,Projetos,7114.9,2025-12-26,,Atrasado,Conta Digital,2025,12,December,T4,7114.9,0.0,7114.9,True,False,True,,0
2025-12-21,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Beta,Projetos,9828.67,2025-12-26,,Em Aberto,Conta Investimento,2025,12,December,T4,9828.67,0.0,9828.67,True,False,False,,0
2025-12-21,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Delta,Projetos,4091.41,2025-12-31,,Em Aberto,Conta Corrente,2025,12,December,T4,4091.41,0.0,4091.41,True,False,False,,0
2025-12-23,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,404.54,2026-01-02,2026-01-02,Pago,Conta Digital,2025,12,December,T4,0.0,404.54,-404.54,False,True,False,0.0,0
2025-12-23,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Central,Comercial,1274.37,2026-01-12,2026-01-11,Pago,Conta Investimento,2025,12,December,T4,0.0,1274.37,-1274.37,False,True,False,-1.0,0
2025-12-23,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Beta,RH,1004.44,2026-02-06,,Em Aberto,Conta Investimento,2025,12,December,T4,0.0,1004.44,-1004.44,True,False,False,,0
2025-12-24,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Central,Administrativo,493.63,2026-02-07,2026-02-06,Pago,Conta Corrente,2025,12,December,T4,0.0,493.63,-493.63,False,True,False,-1.0,0
2025-12-24,Receita,Serviços,Projetos,Projeto de análise,Cliente Gama,Consultoria,28533.78,2026-02-22,2026-02-17,Recebido,Conta Digital,2025,12,December,T4,28533.78,0.0,28533.78,False,True,False,-5.0,0
2025-12-25,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Financeiro,9324.57,2026-01-09,,Cancelado,Conta Corrente,2025,12,December,T4,0.0,9324.57,-9324.57,False,False,False,,0
2025-12-25,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Alpha,Comercial,6964.45,2026-02-08,2026-02-07,Recebido,Conta Corrente,2025,12,December,T4,6964.45,0.0,6964.45,False,True,False,-1.0,0
2025-12-26,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Beta,TI,1346.35,2026-02-24,,Atrasado,Conta Investimento,2025,12,December,T4,0.0,1346.35,-1346.35,True,False,True,,0
2025-12-26,Despesa,Comercial,Marketing,Material institucional,Fornecedor Beta,Operacional,637.58,2026-01-05,2025-12-31,Pago,Conta Investimento,2025,12,December,T4,0.0,637.58,-637.58,False,True,False,-5.0,0
2025-12-26,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,RH,7700.01,2026-01-25,2026-01-23,Pago,Conta Digital,2025,12,December,T4,0.0,7700.01,-7700.01,False,True,False,-2.0,0
2025-12-26,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Beta,Projetos,8704.16,2026-02-24,2026-02-24,Recebido,Conta Corrente,2025,12,December,T4,8704.16,0.0,8704.16,False,True,False,0.0,0
2025-12-26,Receita,Serviços,Projetos,Projeto de implantação,Cliente Gama,Consultoria,8549.71,2026-02-24,,Em Aberto,Conta Investimento,2025,12,December,T4,8549.71,0.0,8549.71,True,False,False,,0
2025-12-27,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Gama,Projetos,2262.58,2026-02-10,,Em Aberto,Conta Corrente,2025,12,December,T4,2262.58,0.0,2262.58,True,False,False,,0
2025-12-27,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Gama,Projetos,21377.88,2026-01-26,2026-01-25,Recebido,Conta Corrente,2025,12,December,T4,21377.88,0.0,21377.88,False,True,False,-1.0,0
2025-12-30,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Beta,Administrativo,707.5,2026-01-19,2026-01-16,Pago,Conta Investimento,2025,12,December,T4,0.0,707.5,-707.5,False,True,False,-3.0,0
2025-12-30,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Comercial,18193.32,2026-01-14,2026-01-11,Recebido,Conta Investimento,2025,12,December,T4,18193.32,0.0,18193.32,False,True,False,-3.0,0
2025-12-31,Despesa,Operacional,Software,Licença de software,Fornecedor Beta,RH,2131.93,2026-01-30,,Cancelado,Conta Investimento,2025,12,December,T4,0.0,2131.93,-2131.93,False,False,False,,0
2025-12-31,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Alpha,Projetos,5391.69,2026-01-20,2026-01-15,Recebido,Conta Corrente,2025,12,December,T4,5391.69,0.0,5391.69,False,True,False,-5.0,0
2025-12-31,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Ômega,Consultoria,3140.16,2026-01-10,2026-01-05,Recebido,Conta Investimento,2025,12,December,T4,3140.16,0.0,3140.16,False,True,False,-5.0,0
2025-12-31,Receita,Serviços,Projetos,Projeto de análise,Cliente Gama,Projetos,5419.08,2026-01-05,2026-01-04,Recebido,Conta Corrente,2025,12,December,T4,5419.08,0.0,5419.08,False,True,False,-1.0,0
